assessmentId,internalTaxonId,scientificName,Common_name,Synonyms_or_previous_lump,Rodent_attributed_IUCN,Remove_rodent_spp_absent,Article,Article_year,Article_secondary_same_data,Exclude_row,Evidence_category,Evidence_effect,Evidence_method,Predation_type,Text_nests_or_individuals_predated,Percent_nests_or_individuals_predated,Sample_size_nests_monitored,Hypothesis_supported,Predator_and_prey_population_data,Experiment_control_site_or_spatial_variation,Note_experiment_sample_size,Sample_size_greater_than_1,Experiment_confounding_variables_included,Note_counfounders_included,Experiment_BACI,Study_rodent,Assigned_local_rodent,Study_location,Latitude,Longitude,Study_notes,Check_data_for_meta_analysis,redlistCategory,redlistCriteria,Primary_causes,Rodent_primary,Rodent_only_primary
184698049,22734408,Eudyptes moseleyi,Northern Rockhopper Penguin,,"Rattus rattus, Rattus norvegicus, Mus musculus",,"Barbraud, C., Delord, K., Le Bouard, F., Harivel, R., Demay, J., Chaigne, A. and Micol, T., 2021. Seabird population changes following mammal eradication at oceanic Saint-Paul Island, Indian Ocean. Journal for Nature Conservation, 63, p.126049.",2021,,,Population,Abundance,Timing,,,,,0,0,,,,,,,Rattus rattus,,Saint-Paul Island,-38.7202,77.5189,"Northern rockhopper penguin were breeding on the island before and after rat eradication (Table 3). Number of breeding pairs or individuals were not provided, and number of chicks were recorded but not compared (Table 2)",0,Endangered,A2acde+3cde+4acde,Unknown,0,0
184698049,22734408,Eudyptes moseleyi,Northern Rockhopper Penguin,,"Rattus rattus, Rattus norvegicus, Mus musculus",,BirdLife International. 2020. Eudyptes moseleyi. The IUCN Red List of Threatened Species 2020: e.T22734408A184698049. https://dx.doi.org/10.2305/IUCN.UK.2020-3.RLTS.T22734408A184698049.en. Accessed on 06 February 2024.,2020,,,Predation,Predation,Predation,,,,,0,0,,,,,,,Mus musculus,,Gough Island,-40.3186,-9.9353,"""Introduced house mice Mus musculus on Gough Island are known predators of seabirds but have not yet been recorded preying on penguins. The same applies to introduced rats Rattus norvegicus on Amsterdam Island and R. rattus on Tristan da Cunha.""",0,Endangered,A2acde+3cde+4acde,Unknown,0,0
184698049,22734408,Eudyptes moseleyi,Northern Rockhopper Penguin,,"Rattus rattus, Rattus norvegicus, Mus musculus",,BirdLife International. 2020. Eudyptes moseleyi. The IUCN Red List of Threatened Species 2020: e.T22734408A184698049. https://dx.doi.org/10.2305/IUCN.UK.2020-3.RLTS.T22734408A184698049.en. Accessed on 06 February 2024.,2020,,,Predation,Predation,Predation,,,,,0,0,,,,,,,Rattus norvegicus,,Amsterdam Island,-37.8332,77.5505,"""Introduced house mice Mus musculus on Gough Island are known predators of seabirds but have not yet been recorded preying on penguins. The same applies to introduced rats Rattus norvegicus on Amsterdam Island and R. rattus on Tristan da Cunha.""",0,Endangered,A2acde+3cde+4acde,Unknown,0,0
184698049,22734408,Eudyptes moseleyi,Northern Rockhopper Penguin,,"Rattus rattus, Rattus norvegicus, Mus musculus",,BirdLife International. 2020. Eudyptes moseleyi. The IUCN Red List of Threatened Species 2020: e.T22734408A184698049. https://dx.doi.org/10.2305/IUCN.UK.2020-3.RLTS.T22734408A184698049.en. Accessed on 06 February 2024.,2020,,,Predation,Predation,Predation,,,,,0,0,,,,,,,Rattus rattus,,Tristan da Cunha,-37.1052,-12.2777,"""Introduced house mice Mus musculus on Gough Island are known predators of seabirds but have not yet been recorded preying on penguins. The same applies to introduced rats Rattus norvegicus on Amsterdam Island and R. rattus on Tristan da Cunha.""",0,Endangered,A2acde+3cde+4acde,Unknown,0,0
184720991,22697793,Eudyptes chrysolophus,Macaroni Penguin,,"Rattus, Mus musculus",,,,,,,,,,,,,,,,,,,,,,,,,,,,Vulnerable,A2bce+3bce+4bce,Unknown,0,0
189949320,22697143,Ardeola idae,Madagascar Pond-heron,,Rattus,,BirdLife International. 2021. Ardeola idae. The IUCN Red List of Threatened Species 2021: e.T22697143A189949320. https://dx.doi.org/10.2305/IUCN.UK.2021-3.RLTS.T22697143A189949320.en. Accessed on 10 February 2024.,2021,,,Predation,Predation,Predation,"Eggs, chicks",,,,1,0,,,,,,,Rattus,,Unknown,,,"""Predation of eggs and young chicks by invasive rats may also be a problem (G. Rocamora in litt. 2020).""",0,Endangered,C2a(ii),Habitat loss,0,0
190919306,22729082,Calyptophilus tertius,Western Chat-tanager,,"Rattus rattus, Rattus norvegicus",,,,,,,,,,,,,,,,,,,,,,,,,,,,Vulnerable,"B1ab(ii,iii,v)","Rats, cats, habitat loss",1,0
191512211,22728176,Treron griveaudi,Comoro Green-pigeon,,Rattus,,,,,,,,,,,,,,,,,,,,,,,,,,,,Endangered,"B1ab(iii,v)+2ab(iii,v)","Habitat loss, human hunting",0,0
192074027,103670944,Cinclodes maculirostris,Black Cinclodes,,Rattus,,BirdLife International. 2021. Cinclodes maculirostris. The IUCN Red List of Threatened Species 2021: e.T103670944A192074027. https://dx.doi.org/10.2305/IUCN.UK.2021-3.RLTS.T103670944A192074027.en. Accessed on 10 February 2024.,2021,,,Population,Abundance,Spatial,,,,,1,0,,,,,,,Rattus,,"Brecknock Peninsula, Navarino Island, Cape Horn Archipelago, Staten Island",-55.0567,67.6166,"""The species is at risk from invasive predators such as cats Felis catus and rats Rattus spp., which has led to the species only being found where these do not occur (del Hoyo et al. 2020)""",0,Near Threatened,A2ace+3ce+4ace,"Rats, cats",1,0
193044857,22682969,Uratelornis chimaera,Long-tailed Ground-roller,,Rattus,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vulnerable,A2cde+3cde+4cde,Habitat loss,0,0
193815333,22692971,Monias benschi,Subdesert Mesite,,Rattus,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vulnerable,"A2cd+3cd+4cd; B1ab(i,ii,iii,v)",Habitat loss,0,0
194369606,22679929,Branta sandvicensis,Hawaiian Goose,Anser sandvicensis,"Rattus rattus, Rattus norvegicus, Rattus exulans",,"VanderWerf, E. A. 2012. Hawaiian Bird Conservation Action Plan: NWHI Passerines. Honolulu, Hawaii http://large.stanford.edu/courses/2017/ph241/lewis1/docs/HBCAP_complete1.pdf",2012,BirdLife International. 2021. Branta sandvicensis. The IUCN Red List of Threatened Species 2021: e.T22679929A194369606. https://dx.doi.org/10.2305/IUCN.UK.2021-3.RLTS.T22679929A194369606.en. Accessed on 10 February 2024.,,Predation,Predation,Predation,"Eggs, chicks, adults",,,,1,0,,,,,,,"Rattus rattus, Rattus norvegicus, Rattus exulans",,Hawaii,19.8987,-155.6659,"""Predators known to take Nēnē eggs, goslings, or adults include dogs (Canis familiaris), feral pigs (Sus scrofa), feral cats (Felis catus), small Indian mongooses (Herpestes auropunctatus), and black, Norway, and Pacific rats (R. rattus, norvegicus, and exulans, respectively) (Hoshide et al. 1990, Baker and Baker 1996)."" + ""Eggs are also predated by Black, Norway and Pacific Rats (USFWS 2004).""",0,Near Threatened,"B2ab(ii,iii,iv,v); C2a(i)",Unknown,0,0
194673255,22678576,Macrocephalon maleo,Maleo,,Rattus,,,,,,,,,,,,,,,,,,,,,,,,,,,,Critically Endangered,A2cd+4cd,"Habitat loss, human hunting",0,0
195129158,22692866,Gallinula comeri,Gough Island Moorhen,Gallinula nesiotis,Rattus rattus,,"Bond, A.L., Carlson, C.J. and Burgio, K.R., 2019. Local extinctions of insular avifauna on the most remote inhabited island in the world. Journal of Ornithology, 160(1), pp.49-60.",2019,,,Population,Abundance,Timing,,,,,0,1,,,,,,,Rattus rattus,,Tristan da Cunha,-37.1052,-12.2777,"""We used recently developed Bayesian methods, and sightings of mixed certainty compiled from historical documents, to estimate the extinction date of these three species from Tristan based on specimens. We estimate that all three species were likely extirpated from Tristan between 1869 and 1880 following a period of significant habitat alteration and human overexploitation, and only the albatross had a high probability of persistence when Black Rats (Rattus rattus) arrived in 1882, the previously assumed cause of extinction for all three species.""",0,Vulnerable,D2,Rats,1,1
196314602,22680225,Anas melleri,Meller's Duck,,Rattus,,,,,,,,,,,,,,,,,,,,,,,,,,,,Endangered,C2a(ii),Human hunting,0,0
197193663,22736369,Icterus northropi,Bahama Oriole,Icterus dominicensis,Rattus rattus,,,,,,,,,,,,,,,,,,,,,,,,,,,,Endangered,C2a(ii),Unknown,0,0
198532259,104062579,Pachyptila macgillivrayi,MacGillivray's Prion,,"Rattus, Mus musculus",,"Barbraud, C., Delord, K., Le Bouard, F., Harivel, R., Demay, J., Chaigne, A. and Micol, T., 2021. Seabird population changes following mammal eradication at oceanic Saint-Paul Island, Indian Ocean. Journal for Nature Conservation, 63, p.126049.",2021,,,Population,Abundance,Timing,,,,,1,0,,,,,,,Rattus rattus,,Saint-Paul Island,57.1208,-170.283,"For two prion species combined: ""The most important population increases following eradication were for prions and flesh-footed shearwaters. This was particularly clear for prions which were not breeding on Saint-Paul prior to rat eradication due to rat predation. Although our population estimates are imprecise, we are quite confident in their accuracy since two independent monitoring methods gave relatively similar results for MacGillivray’s prion in colony 2."" Also Table 3 shows this prion breeding on the island in the after eradication survey but not in the before survey",0,Critically Endangered,A3be+4be,"Rats, mice",1,1
198532259,104062579,Pachyptila macgillivrayi,MacGillivray's Prion,,"Rattus, Mus musculus",,"Dilley, B.J., Davies, D., Bond, A.L. and Ryan, P.G., 2015. Effects of mouse predation on burrowing petrel chicks at Gough Island. Antarctic Science, 27(6), pp.543-553.",2015,,,Predation,Predation,Predation,Chicks,,,,1,0,,,,,,,Mus musculus,,Gough Island,-40.3186,-9.9353,"""Mice killed the chicks of the recently discovered summer-breeding MacGillivray’s prion (Pachyptila macgillivrayi Mathews), with a chick mortality rate of 82%in 2013/14 and 100% in 2014/15.""",0,Critically Endangered,A3be+4be,"Rats, mice",1,1
198532259,104062579,Pachyptila macgillivrayi,MacGillivray's Prion,,"Rattus, Mus musculus",,"Jones, C.W., Risi, M.M., Osborne, A.M., Ryan, P.G. and Oppel, S., 2021. Mouse eradication is required to prevent local extinction of an endangered seabird on an oceanic island. Animal Conservation, 24(4), pp.637-645.",2021,,1,Other,Abundance,Temporal (expert opinion),,,,,1,0,,,,,,,Mus musculus,,Gough Island,-40.3186,-9.9353,"""we assumed that after 2021 productivity of prions would either remain the same as between 2014 and 2020 (no mouse eradication), or increase to a level observed on an island free of introduced predators (with successful mouse eradication: 0.519, (Jiguet et al. 2007).""",0,Critically Endangered,A3be+4be,"Rats, mice",1,1
198765127,22684641,Vini peruviana,Blue Lorikeet,,Rattus rattus,,"Seitre, J., 1992. Causes of land-bird extinctions in French Polynesia. Oryx, 26(4), pp.215-222.",1992,,,Population,Abundance,Spatial,,,,,1,1,1,8,1,1,Other introduced species and predators,0,Rattus rattus,,French Polynesia,-17.6797,-149.4068,Table 2,1,Vulnerable,"B2ab(ii,iii,iv,v)",Rats,1,1
199129240,22692482,Rallus semiplumbeus,Bogota Rail,,Rattus,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vulnerable,"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i)",Habitat loss,0,0
205711288,103822640,Fringilla polatzeki,Gran Canaria Blue Chaffinch,,Rattus,,BirdLife International. 2021. Fringilla polatzeki. The IUCN Red List of Threatened Species 2021: e.T103822640A205711288. https://dx.doi.org/10.2305/IUCN.UK.2021-3.RLTS.T103822640A205711288.en. Accessed on 12 February 2024.,2021,,,Predation,Predation,Predation,,,,,0,0,,,,,,,Rattus,,Gran Canaria,27.9202,-15.5474,"""The common kestrel (Falco tinnunculus) and the rat (Rattus sp.) could also prey on nests, although there are no direct observations that confirm this (Delgado et al. 2021).""",0,Endangered,D,"Habitat loss, human hunting",0,0
205917399,22693621,Haematopus meadewaldoi,Canarian Oystercatcher,,Rattus,,,,,,,,,,,,,,,,,,,,,,,,,,,,Extinct,,"Prey loss, human presence",0,0
205920049,22720676,Pyrrhula murina,Azores Bullfinch,,Rattus,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vulnerable,D1+2,Habitat loss,0,0
205920538,22710177,Saxicola dacotiae,Fuerteventura Stonechat,,"Rattus, Rattus rattus",,,,,,,,,,,,,,,,,,,,,,,,,,,,Near Threatened,"B1b(ii,iii)+2b(ii,iii); C2a(ii)",Habitat loss,0,0
209015125,22704831,Petroica traversi,Black Robin,,Rattus,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vulnerable,D1+2,"Rats, cats",1,0
209458380,22692529,Lewinia muelleri,Auckland Island Rail,,Mus musculus,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vulnerable,D2,"Mice, cats, pigs",1,0
209465053,22705397,Mohoua ochrocephala,Yellowhead,,Rattus rattus,,"O'Donnell, C.F. and Phillipson, S.M., 1996. Predicting the incidence of mohua predation from the seedfall, mouse, and predator fluctuations in beech forests. New Zealand Journal of Zoology, 23(3), pp.287-293.",1996,,,Population,Reproductive success,Temporal,,,,,1,1,0,2 sites,1,1,Other introduced species,0,Rattus rattus,,Arthur's Pass National Park,-42.9363,171.7251,See Table 2,1,Near Threatened,A3be+4be; C1,"Rats, mice, stoats",1,0
209465053,22705397,Mohoua ochrocephala,Yellowhead,,Rattus rattus,,"O'Donnell, C.F. and Hoare, J.M., 2012. Quantifying the benefits of long-term integrated pest control for forest bird populations in a New Zealand temperate rainforest. New Zealand Journal of Ecology, pp.131-140.",2012,,,Population,Abundance,Temporal,,,,,0,1,0,1,0,1,Other introduced species (and beach seedfall),0,Rattus rattus,,Landsborough Valley,-43.9711,169.4678,"Figure 3,4",1,Near Threatened,A3be+4be; C1,"Rats, mice, stoats",1,0
209465053,22705397,Mohoua ochrocephala,Yellowhead,,Rattus rattus,,"Dilks, P., Willans, M., Pryde, M. and Fraser, I., 2003. Large scale stoat control to protect mohua (Mohoua ochrocephala) and kaka (Nestor meridionalis) in the Eglinton Valley, Fiordland, New Zealand. New Zealand Journal of Ecology, pp.1-9.",2003,,,Population,Abundance,Temporal,,,,,1,1,0,1,0,1,Other introduced species,0,Rattus rattus,,Fiordland,-45.4085,167.3591,See Figure 2-4,1,Near Threatened,A3be+4be; C1,"Rats, mice, stoats",1,0
209465053,22705397,Mohoua ochrocephala,Yellowhead,,Rattus rattus,,"Tilson, J. (2024) Breeding success and survival of mohua at Makarora during the 2023 rat plague, and implications for future management. Southern Lakes Sanctuary",2024,"Whitmore, N. (2021) An analysis of Makarora Mohua encounter rate 2011 -2020. Unpublished report for Central Otago Lakes Branch of Forest & Bird.; Whitmore, N. (2023a) An analysis of Mohua encounter rates at five South Island sites. Report for Department of Conservation.; Whitmore, N. (2023b) An analysis of Mohua encounter rates at Makarora 2011 – 2022. Southern Lakes Sanctuary unpublished report.",,Population,Abundance,Temporal,,,,,1,1,0,1,0,0,,0,Rattus rattus,,Makarora,-44.2319,169.2313,"Fig 4, Table 3",1,Near Threatened,A3be+4be; C1,"Rats, mice, stoats",1,0
209518471,22734762,Clytorhynchus sanctaecrucis,Nendo Shrikebill,,Rattus rattus,,,,,,,,,,,,,,,,,,,,,,,,,,,,Endangered,C2a(ii),Habitat loss,0,0
210741049,22734320,Pomarea mendozae,Marquesas Monarch,,Rattus exulans,,,,,,,,,,,,,,,,,,,,,,,,,,,,Endangered,D,Unknown,0,0
211092297,22703783,Amytornis woodwardi,White-throated Grasswren,,Rattus rattus,,,,,,,,,,,,,,,,,,,,,,,,,,,,Endangered,C2a(i),Fire,0,0
211535599,22714226,Zosterops tenuirostris,Slender-billed White-eye,,"Rattus exulans, Rattus rattus,Mus musculus",,"Nance, A.H., Mitchell, W.F., Dawlings, F., Cook, C.N. and Clarke, R.H., 2023. Rodent predation and specialised avian habitat requirements drive extinction risk for endemic island songbirds in the south-west Pacific. Emu-Austral Ornithology, 123(3), pp.217-231.",2023,,,Lethal program,Reproductive success,Spatial,,,,,1,0,,,,,,,Rattus,,Norfolk Island,-29.0408,167.9547,"""Bait station density was also positively correlated with DSR in all candidate models, indicating nest survival was higher in areas with more intensive baiting, although effect sizes were small (best model: z = 1.95, p = 0.05; Figure 2(b))"" - Daily nest survival rate (DSR) - ""That rodents present as a key threatening process is further supported by mea- sures of nest vulnerability to rodents (i.e. in areas of lower bait density and higher nest connectivity) which were key predictors of daily nest survival.""",0,Vulnerable,C2a(ii),"Rats, habitat loss",1,0
211535599,22714226,Zosterops tenuirostris,Slender-billed White-eye,,"Rattus exulans, Rattus rattus,Mus musculus",,"Nance, A.H., Mitchell, W.F., Dawlings, F., Cook, C.N. and Clarke, R.H., 2023. Rodent predation and specialised avian habitat requirements drive extinction risk for endemic island songbirds in the south-west Pacific. Emu-Austral Ornithology, 123(3), pp.217-231.",2023,,,Predation,Predation,Predation,"Eggs, chicks",0.39,39,42,1,0,,,,,,,Rattus,,Norfolk Island,-29.0408,167.9547,"""We found evidence of invasive rats preying on eggs and chicks of all five focal nesting species at nest heights ranging from 1.3 to 8.3 m above the ground."" + Table S4",0,Vulnerable,C2a(ii),"Rats, habitat loss",1,0
211817146,22709303,Humblotia flavirostris,Humblot's Flycatcher,,Rattus rattus,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vulnerable,D2,Habitat loss,0,0
213655486,22685162,Cyanoramphus unicolor,Antipodes Parakeet,,"Rattus, Mus musculus",,,,,,,,,,,,,,,,,,,,,,,,,,,,Vulnerable,D2,"Rats, cats, mustelids",1,0
213764778,22685175,Cyanoramphus auriceps,Yellow-fronted Parakeet,,Rattus,,"O'Donnell, C.F. and Hoare, J.M., 2012. Quantifying the benefits of long-term integrated pest control for forest bird populations in a New Zealand temperate rainforest. New Zealand Journal of Ecology, pp.131-140.",2012,,,Population,Abundance,Temporal,,,,,0,1,0,1,0,1,Other introduced species (and beach seedfall),0,Rattus rattus,,Landsborough Valley,-43.9711,169.4678,"Figure 3,4",1,Near Threatened,A2ce,"Rats, cats, stoats, habitat loss",1,0
214005740,22732918,Hemiphaga chathamensis,Chatham Islands Pigeon,,Rattus,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vulnerable,D1,Habitat loss,0,0
214186575,22698585,Xenicus gilviventris,New Zealand Rockwren,,Mus musculus,,"Weston, K.A., O'Donnell, C.F., van dam‐Bates, P. and Monks, J.M., 2018. Control of invasive predators improves breeding success of an endangered alpine passerine. Ibis, 160(4), pp.892-899.",2018,,,Predation,Predation,Predation,"Eggs, chicks",2.86E-2,2.86,140,1,0,,,,,,,Mus musculus,,"Mount Aspiring National Park, Fiordland National Park",-45.4085,167.3591,"""Of the 146 nests monitored, the outcome (success or fail) was confirmed for 140 nests....House Mice (4 of 36 nests, 11% [of predations])...Mice gnawed and cracked open eggs in the nest, leaving behind broken eggshell, and preyed upon nestlings, leaving gnaw marks and fatal wounds.""",0,Endangered,A2ce+3ce+4ce,Stoats,0,0
